day,app,country,action,value
1/25/2013,Ringtone,Kuwait,Subscribed,6
1/25/2013,Ringtone,Oman,Installed,212
1/25/2013,Ringtone,Oman,Launched,540
1/25/2013,Ringtone,Oman,Subscribed,124
1/25/2013,Ringtone,Qatar,Installed,47
1/25/2013,Ringtone,Qatar,Launched,183
1/25/2013,Ringtone,UAE,Confirmation rejected,11
1/25/2013,Ringtone,UAE,Displayed confirmation,28
1/25/2013,Ringtone,UAE,Installed,52
1/25/2013,Ringtone,UAE,Launched,128
1/25/2013,Ringtone,UAE,Subscribed,16
1/25/2013,Video,Azerbaijan,Installed,22
1/25/2013,Video,Azerbaijan,Launched,35
1/25/2013,Video,Azerbaijan,Subscribed,20
1/25/2013,Video,Iraq,Installed,244
1/25/2013,Video,Iraq,Launched,644
1/25/2013,Video,Iraq,Subscribed,193
1/25/2013,Video,Jordan,Installed,52
1/25/2013,Video,Jordan,Launched,151
1/25/2013,Video,Jordan,Subscribed,26
1/25/2013,Video,Kenya,Launched,1
1/25/2013,Video,KSA,Installed,517
1/25/2013,Video,KSA,Launched,1630
1/25/2013,Video,KSA,Subscribed,337
1/25/2013,Video,Kuwait,Installed,1
1/25/2013,Video,Kuwait,Launched,4
1/25/2013,Video,Oman,Installed,177
1/25/2013,Video,Oman,Launched,417
1/25/2013,Video,Oman,Subscribed,86
1/25/2013,Video,Qatar,Installed,93
1/25/2013,Video,Qatar,Launched,272
1/25/2013,Video,Qatar,Subscribed,99
1/25/2013,Video,UAE,Confirmation rejected,8
1/25/2013,Video,UAE,Displayed confirmation,30
1/25/2013,Video,UAE,Installed,50
1/25/2013,Video,UAE,Launched,145
1/25/2013,Video,UAE,Subscribed,22
1/25/2013,VIP Games,Iraq,Launched,18
1/25/2013,VIP Games,Jordan,Installed,36
1/25/2013,VIP Games,Jordan,Launched,142
1/25/2013,VIP Games,Jordan,Subscribed,19
1/25/2013,VIP Games,KSA,Launched,16
1/25/2013,VIP Games,Kuwait,Installed,2
1/25/2013,VIP Games,Kuwait,Launched,5
1/25/2013,VIP Games,Kuwait,Subscribed,1
1/25/2013,VIP Games,Oman,Installed,128
1/25/2013,VIP Games,Oman,Launched,512
1/25/2013,VIP Games,Oman,Subscribed,84
1/25/2013,VIP Games,Qatar,Installed,2
1/25/2013,VIP Games,Qatar,Launched,18
1/25/2013,VIP Games,Qatar,Subscribed,1
1/25/2013,VIP Games,Sudan,Launched,1
1/25/2013,VIP Games,UAE,Confirmation rejected,24
1/25/2013,VIP Games,UAE,Displayed confirmation,90
1/25/2013,VIP Games,UAE,Installed,229
1/25/2013,VIP Games,UAE,Launched,695
1/25/2013,VIP Games,UAE,Subscribed,193
1/25/2013,WallPapers,UAE,Launched,5
1/26/2013,Babelbay,Iraq,Installed,1033
1/26/2013,Babelbay,Iraq,Launched,2372
1/26/2013,Babelbay,Iraq,Subscribed,666
1/26/2013,Babelbay,Jordan,Installed,227
1/26/2013,Babelbay,Jordan,Launched,772
1/26/2013,Babelbay,Jordan,Subscribed,133
1/26/2013,Babelbay,KSA,Launched,4
1/26/2013,Babelbay,Kuwait,Installed,4
1/26/2013,Babelbay,Kuwait,Launched,17
1/26/2013,Babelbay,Kuwait,Subscribed,4
1/26/2013,Babelbay,Oman,Launched,2
1/26/2013,Babelbay,Qatar,Installed,182
1/26/2013,Babelbay,Qatar,Launched,508
1/26/2013,Babelbay,Qatar,Subscribed,87
1/26/2013,Babelbay,UAE,Confirmation rejected,37
1/26/2013,Babelbay,UAE,Displayed confirmation,150
1/26/2013,Babelbay,UAE,Installed,312
1/26/2013,Babelbay,UAE,Launched,736
1/26/2013,Babelbay,UAE,Subscribed,145
1/26/2013,Ringtone,Azerbaijan,Installed,20
1/26/2013,Ringtone,Azerbaijan,Launched,41
1/26/2013,Ringtone,Azerbaijan,Subscribed,9
1/26/2013,Ringtone,Iraq,Installed,223
1/26/2013,Ringtone,Iraq,Launched,587
1/26/2013,Ringtone,Iraq,Subscribed,172
1/26/2013,Ringtone,Jordan,Launched,4
1/26/2013,Ringtone,KSA,Installed,50
1/26/2013,Ringtone,KSA,Launched,213
1/26/2013,Ringtone,KSA,Subscribed,38
1/26/2013,Ringtone,Kuwait,Installed,23
1/26/2013,Ringtone,Kuwait,Launched,92
1/26/2013,Ringtone,Kuwait,Subscribed,6
1/26/2013,Ringtone,Oman,Installed,225
1/26/2013,Ringtone,Oman,Launched,503
1/26/2013,Ringtone,Oman,Subscribed,140
1/26/2013,Ringtone,Qatar,Installed,38
1/26/2013,Ringtone,Qatar,Launched,193
1/26/2013,Ringtone,Sudan,Launched,1
1/26/2013,Ringtone,UAE,Confirmation rejected,5
1/26/2013,Ringtone,UAE,Displayed confirmation,16
1/26/2013,Ringtone,UAE,Installed,46
1/26/2013,Ringtone,UAE,Launched,90
1/26/2013,Ringtone,UAE,Subscribed,9
1/26/2013,Video,Azerbaijan,Installed,14
1/26/2013,Video,Azerbaijan,Launched,24
1/26/2013,Video,Azerbaijan,Subscribed,9
1/26/2013,Video,Iraq,Installed,229
1/26/2013,Video,Iraq,Launched,572
1/26/2013,Video,Iraq,Subscribed,199
1/26/2013,Video,Jordan,Installed,48
1/26/2013,Video,Jordan,Launched,157
1/26/2013,Video,Jordan,Subscribed,19
1/26/2013,Video,KSA,Installed,610
1/26/2013,Video,KSA,Launched,1902
1/26/2013,Video,KSA,Subscribed,374
1/26/2013,Video,Norway,Launched,1
1/26/2013,Video,Oman,Installed,184
1/26/2013,Video,Oman,Launched,443
1/26/2013,Video,Oman,Subscribed,113
1/26/2013,Video,Qatar,Installed,89
1/26/2013,Video,Qatar,Launched,280
1/26/2013,Video,Qatar,Subscribed,92
1/26/2013,Video,UAE,Confirmation rejected,7
1/26/2013,Video,UAE,Displayed confirmation,33
1/26/2013,Video,UAE,Installed,48
1/26/2013,Video,UAE,Launched,120
1/26/2013,Video,UAE,Subscribed,26
1/26/2013,VIP Games,Iraq,Launched,8
1/26/2013,VIP Games,Jordan,Installed,34
1/26/2013,VIP Games,Jordan,Launched,105
1/26/2013,VIP Games,Jordan,Subscribed,19
1/26/2013,VIP Games,KSA,Launched,19
1/26/2013,VIP Games,Kuwait,Launched,2
1/26/2013,VIP Games,Oman,Installed,137
1/26/2013,VIP Games,Oman,Launched,486
1/26/2013,VIP Games,Oman,Subscribed,83
1/26/2013,VIP Games,Qatar,Launched,1
1/26/2013,VIP Games,UAE,Confirmation rejected,16
1/26/2013,VIP Games,UAE,Displayed confirmation,59
1/26/2013,VIP Games,UAE,Installed,136
1/26/2013,VIP Games,UAE,Launched,496
1/26/2013,VIP Games,UAE,Subscribed,99
1/26/2013,WallPapers,KSA,Launched,2
1/26/2013,WallPapers,UAE,Launched,1
1/27/2013,Babelbay,Iraq,Installed,876
1/27/2013,Babelbay,Iraq,Launched,2203
1/27/2013,Babelbay,Iraq,Subscribed,616
1/27/2013,Babelbay,Jordan,Installed,261
1/27/2013,Babelbay,Jordan,Launched,849
1/27/2013,Babelbay,Jordan,Subscribed,144
1/27/2013,Babelbay,KSA,Launched,9
1/27/2013,Babelbay,Kuwait,Installed,9
1/27/2013,Babelbay,Kuwait,Launched,17
1/27/2013,Babelbay,Oman,Installed,1
1/27/2013,Babelbay,Oman,Launched,4
1/27/2013,Babelbay,Qatar,Installed,172
1/27/2013,Babelbay,Qatar,Launched,523
1/27/2013,Babelbay,Qatar,Subscribed,72
1/27/2013,Babelbay,UAE,Confirmation rejected,33
1/27/2013,Babelbay,UAE,Displayed confirmation,153
1/27/2013,Babelbay,UAE,Installed,299
1/27/2013,Babelbay,UAE,Launched,709
1/27/2013,Babelbay,UAE,Subscribed,140
1/27/2013,Ringtone,Azerbaijan,Installed,25
1/27/2013,Ringtone,Azerbaijan,Launched,60
1/27/2013,Ringtone,Azerbaijan,Subscribed,17
1/27/2013,Ringtone,Iraq,Installed,207
1/27/2013,Ringtone,Iraq,Launched,538
1/27/2013,Ringtone,Iraq,Subscribed,144
1/27/2013,Ringtone,Jordan,Launched,6
1/27/2013,Ringtone,KSA,Installed,34
1/27/2013,Ringtone,KSA,Launched,173
1/27/2013,Ringtone,KSA,Subscribed,31
1/27/2013,Ringtone,Kuwait,Installed,10
1/27/2013,Ringtone,Kuwait,Launched,39
1/27/2013,Ringtone,Kuwait,Subscribed,1
1/27/2013,Ringtone,Oman,Installed,197
1/27/2013,Ringtone,Oman,Launched,483
1/27/2013,Ringtone,Oman,Subscribed,126
1/27/2013,Ringtone,Qatar,Installed,37
1/27/2013,Ringtone,Qatar,Launched,169
1/27/2013,Ringtone,Sudan,Launched,2
1/27/2013,Ringtone,UAE,Confirmation rejected,5
1/27/2013,Ringtone,UAE,Displayed confirmation,23
1/27/2013,Ringtone,UAE,Installed,42
1/27/2013,Ringtone,UAE,Launched,132
1/27/2013,Ringtone,UAE,Subscribed,18
1/27/2013,Video,Azerbaijan,Installed,25
1/27/2013,Video,Azerbaijan,Launched,36
1/27/2013,Video,Azerbaijan,Subscribed,13
1/27/2013,Video,Iraq,Installed,198
1/27/2013,Video,Iraq,Launched,527
1/27/2013,Video,Iraq,Subscribed,160
1/27/2013,Video,Jordan,Installed,61
1/27/2013,Video,Jordan,Launched,171
1/27/2013,Video,Jordan,Subscribed,22
1/27/2013,Video,KSA,Installed,409
1/27/2013,Video,KSA,Launched,1490
1/27/2013,Video,KSA,Subscribed,326
1/27/2013,Video,Kuwait,Installed,1
1/27/2013,Video,Kuwait,Launched,4
1/27/2013,Video,Oman,Installed,179
1/27/2013,Video,Oman,Launched,400
1/27/2013,Video,Oman,Subscribed,97
1/27/2013,Video,Qatar,Installed,80
1/27/2013,Video,Qatar,Launched,214
1/27/2013,Video,Qatar,Subscribed,59
1/27/2013,Video,UAE,Confirmation rejected,8
1/27/2013,Video,UAE,Displayed confirmation,22
1/27/2013,Video,UAE,Installed,42
1/27/2013,Video,UAE,Launched,115
1/27/2013,Video,UAE,Subscribed,14
1/27/2013,Video,Yemen,Installed,1
1/27/2013,Video,Yemen,Launched,3
1/27/2013,VIP Games,Iraq,Launched,9
1/27/2013,VIP Games,Jordan,Installed,51
1/27/2013,VIP Games,Jordan,Launched,151
1/27/2013,VIP Games,Jordan,Subscribed,27
1/27/2013,VIP Games,KSA,Launched,13
1/27/2013,VIP Games,Oman,Installed,146
1/27/2013,VIP Games,Oman,Launched,503
1/27/2013,VIP Games,Oman,Subscribed,87
1/27/2013,VIP Games,Qatar,Launched,6
1/27/2013,VIP Games,Qatar,Subscribed,2
1/27/2013,VIP Games,UAE,Confirmation rejected,18
1/27/2013,VIP Games,UAE,Displayed confirmation,64
1/27/2013,VIP Games,UAE,Installed,115
1/27/2013,VIP Games,UAE,Launched,369
1/27/2013,VIP Games,UAE,Subscribed,86
1/28/2013,Babelbay,Iraq,Installed,986
1/28/2013,Babelbay,Iraq,Launched,2424
1/28/2013,Babelbay,Iraq,Subscribed,670
1/28/2013,Babelbay,Jordan,Installed,326
1/28/2013,Babelbay,Jordan,Launched,1086
1/28/2013,Babelbay,Jordan,Subscribed,229
1/28/2013,Babelbay,KSA,Launched,3
1/28/2013,Babelbay,Kuwait,Installed,6
1/28/2013,Babelbay,Kuwait,Launched,24
1/28/2013,Babelbay,Kuwait,Subscribed,9
1/28/2013,Babelbay,Oman,Launched,1
1/28/2013,Babelbay,Qatar,Installed,166
1/28/2013,Babelbay,Qatar,Launched,513
1/28/2013,Babelbay,Qatar,Subscribed,81
1/28/2013,Babelbay,UAE,Confirmation rejected,30
1/28/2013,Babelbay,UAE,Displayed confirmation,123
1/28/2013,Babelbay,UAE,Installed,214
1/28/2013,Babelbay,UAE,Launched,523
1/28/2013,Babelbay,UAE,Subscribed,114
1/28/2013,Ringtone,Azerbaijan,Installed,29
1/28/2013,Ringtone,Azerbaijan,Launched,76
1/28/2013,Ringtone,Azerbaijan,Subscribed,17
1/28/2013,Ringtone,Iraq,Installed,235
1/28/2013,Ringtone,Iraq,Launched,561
1/28/2013,Ringtone,Iraq,Subscribed,171
1/28/2013,Ringtone,Jordan,Launched,3
1/28/2013,Ringtone,KSA,Installed,44
1/28/2013,Ringtone,KSA,Launched,222
1/28/2013,Ringtone,KSA,Subscribed,44
1/28/2013,Ringtone,Kuwait,Installed,26
1/28/2013,Ringtone,Kuwait,Launched,81
1/28/2013,Ringtone,Kuwait,Subscribed,3
1/28/2013,Ringtone,Oman,Installed,179
1/28/2013,Ringtone,Oman,Launched,486
1/28/2013,Ringtone,Oman,Subscribed,119
1/28/2013,Ringtone,Qatar,Installed,51
1/28/2013,Ringtone,Qatar,Launched,213
1/28/2013,Ringtone,Thailand,Launched,1
1/28/2013,Ringtone,UAE,Confirmation rejected,13
1/28/2013,Ringtone,UAE,Displayed confirmation,33
1/28/2013,Ringtone,UAE,Installed,49
1/28/2013,Ringtone,UAE,Launched,145
1/28/2013,Ringtone,UAE,Subscribed,20
1/28/2013,Video,Azerbaijan,Installed,14
1/28/2013,Video,Azerbaijan,Launched,37
1/28/2013,Video,Azerbaijan,Subscribed,13
1/28/2013,Video,Iraq,Installed,238
1/28/2013,Video,Iraq,Launched,695
1/28/2013,Video,Iraq,Subscribed,222
1/28/2013,Video,Jordan,Installed,57
1/28/2013,Video,Jordan,Launched,155
1/28/2013,Video,Jordan,Subscribed,20
1/28/2013,Video,KSA,Installed,560
1/28/2013,Video,KSA,Launched,1608
1/28/2013,Video,KSA,Subscribed,366
1/28/2013,Video,Kuwait,Installed,1
1/28/2013,Video,Kuwait,Launched,5
1/28/2013,Video,Oman,Installed,152
1/28/2013,Video,Oman,Launched,359
1/28/2013,Video,Oman,Subscribed,91
1/28/2013,Video,Qatar,Installed,97
1/28/2013,Video,Qatar,Launched,283
1/28/2013,Video,Qatar,Subscribed,91
1/28/2013,Video,UAE,Confirmation rejected,13
1/28/2013,Video,UAE,Displayed confirmation,38
1/28/2013,Video,UAE,Installed,48
1/28/2013,Video,UAE,Launched,125
1/28/2013,Video,UAE,Subscribed,24
1/28/2013,Video,Yemen,Launched,1
1/28/2013,VIP Games,Iraq,Launched,7
1/28/2013,VIP Games,Jordan,Installed,35
1/28/2013,VIP Games,Jordan,Launched,112
1/28/2013,VIP Games,Jordan,Subscribed,26
1/28/2013,VIP Games,KSA,Launched,16
1/28/2013,VIP Games,Oman,Installed,189
1/28/2013,VIP Games,Oman,Launched,679
1/28/2013,VIP Games,Oman,Subscribed,112
1/28/2013,VIP Games,Qatar,Launched,10
1/28/2013,VIP Games,Qatar,Subscribed,3
1/28/2013,VIP Games,Sudan,Launched,1
1/28/2013,VIP Games,UAE,Confirmation rejected,16
1/28/2013,VIP Games,UAE,Displayed confirmation,55
1/28/2013,VIP Games,UAE,Installed,135
1/28/2013,VIP Games,UAE,Launched,448
1/28/2013,VIP Games,UAE,Subscribed,100
1/28/2013,WallPapers,Oman,Installed,69
1/28/2013,WallPapers,Oman,Launched,120
1/28/2013,WallPapers,Oman,Subscribed,21
1/28/2013,WallPapers,Qatar,Installed,27
1/28/2013,WallPapers,Qatar,Launched,51
1/28/2013,WallPapers,Qatar,Subscribed,1
1/28/2013,WallPapers,UAE,Launched,1
1/29/2013,Babelbay,Iraq,Installed,984
1/29/2013,Babelbay,Iraq,Launched,2470
1/29/2013,Babelbay,Iraq,Subscribed,608
1/29/2013,Babelbay,Jordan,Installed,283
1/29/2013,Babelbay,Jordan,Launched,993
1/29/2013,Babelbay,Jordan,Subscribed,152
1/29/2013,Babelbay,KSA,Installed,1
1/29/2013,Babelbay,KSA,Launched,4
1/29/2013,Babelbay,Kuwait,Installed,5
1/29/2013,Babelbay,Kuwait,Launched,25
1/29/2013,Babelbay,Kuwait,Subscribed,1
1/29/2013,Babelbay,Oman,Launched,3
1/29/2013,Babelbay,Qatar,Installed,133
1/29/2013,Babelbay,Qatar,Launched,369
1/29/2013,Babelbay,Qatar,Subscribed,58
1/29/2013,Babelbay,Thailand,Launched,1
1/29/2013,Babelbay,UAE,Confirmation rejected,14
1/29/2013,Babelbay,UAE,Displayed confirmation,58
1/29/2013,Babelbay,UAE,Installed,78
1/29/2013,Babelbay,UAE,Launched,299
1/29/2013,Babelbay,UAE,Subscribed,64
1/29/2013,Ringtone,Azerbaijan,Installed,46
1/29/2013,Ringtone,Azerbaijan,Launched,97
1/29/2013,Ringtone,Azerbaijan,Subscribed,30
1/29/2013,Ringtone,Iraq,Installed,254
1/29/2013,Ringtone,Iraq,Launched,622
1/29/2013,Ringtone,Iraq,Subscribed,166
1/29/2013,Ringtone,Jordan,Launched,9
1/29/2013,Ringtone,KSA,Installed,32
1/29/2013,Ringtone,KSA,Launched,163
1/29/2013,Ringtone,KSA,Subscribed,29
1/29/2013,Ringtone,Kuwait,Installed,23
1/29/2013,Ringtone,Kuwait,Launched,80
1/29/2013,Ringtone,Oman,Installed,287
1/29/2013,Ringtone,Oman,Launched,617
1/29/2013,Ringtone,Oman,Subscribed,169
1/29/2013,Ringtone,Qatar,Installed,53
1/29/2013,Ringtone,Qatar,Launched,203
1/29/2013,Ringtone,Russia,Launched,4
1/29/2013,Ringtone,UAE,Confirmation rejected,8
1/29/2013,Ringtone,UAE,Displayed confirmation,44
1/29/2013,Ringtone,UAE,Installed,78
1/29/2013,Ringtone,UAE,Launched,212
1/29/2013,Ringtone,UAE,Subscribed,36
1/29/2013,Ringtone,Yemen,Launched,1
1/29/2013,Video,Azerbaijan,Installed,26
1/29/2013,Video,Azerbaijan,Launched,61
1/29/2013,Video,Azerbaijan,Subscribed,25
1/29/2013,Video,Iraq,Installed,272
1/29/2013,Video,Iraq,Launched,698
1/29/2013,Video,Iraq,Subscribed,222
1/29/2013,Video,Jordan,Installed,70
1/29/2013,Video,Jordan,Launched,160
1/29/2013,Video,Jordan,Subscribed,17
1/29/2013,Video,KSA,Installed,481
1/29/2013,Video,KSA,Launched,1572
1/29/2013,Video,KSA,Subscribed,342
1/29/2013,Video,Kuwait,Launched,4
1/29/2013,Video,Oman,Installed,215
1/29/2013,Video,Oman,Launched,492
1/29/2013,Video,Oman,Subscribed,119
1/29/2013,Video,Qatar,Installed,96
1/29/2013,Video,Qatar,Launched,239
1/29/2013,Video,Qatar,Subscribed,82
1/29/2013,Video,UAE,Confirmation rejected,13
1/29/2013,Video,UAE,Displayed confirmation,44
1/29/2013,Video,UAE,Installed,85
1/29/2013,Video,UAE,Launched,206
1/29/2013,Video,UAE,Subscribed,30
1/29/2013,Video,Yemen,Installed,1
1/29/2013,Video,Yemen,Launched,3
1/29/2013,VIP Games,Azerbaijan,Launched,4
1/29/2013,VIP Games,Iraq,Launched,14
1/29/2013,VIP Games,Jordan,Installed,46
1/29/2013,VIP Games,Jordan,Launched,185
1/29/2013,VIP Games,Jordan,Subscribed,18
1/29/2013,VIP Games,KSA,Launched,5
1/29/2013,VIP Games,Oman,Installed,176
1/29/2013,VIP Games,Oman,Launched,584
1/29/2013,VIP Games,Oman,Subscribed,104
1/29/2013,VIP Games,Qatar,Launched,6
1/29/2013,VIP Games,UAE,Confirmation rejected,9
1/29/2013,VIP Games,UAE,Displayed confirmation,44
1/29/2013,VIP Games,UAE,Installed,124
1/29/2013,VIP Games,UAE,Launched,373
1/29/2013,VIP Games,UAE,Subscribed,82
1/29/2013,WallPapers,Iraq,Launched,1
1/29/2013,WallPapers,Oman,Installed,262
1/29/2013,WallPapers,Oman,Launched,460
1/29/2013,WallPapers,Oman,Subscribed,65
1/29/2013,WallPapers,Qatar,Installed,39
1/29/2013,WallPapers,Qatar,Launched,82
1/29/2013,WallPapers,Qatar,Subscribed,4
1/29/2013,WallPapers,UAE,Installed,1
1/30/2013,Babelbay,Iraq,Installed,831
1/30/2013,Babelbay,Iraq,Launched,2144
1/30/2013,Babelbay,Iraq,Subscribed,513
1/30/2013,Babelbay,Jordan,Installed,309
1/30/2013,Babelbay,Jordan,Launched,973
1/30/2013,Babelbay,Jordan,Subscribed,141
1/30/2013,Babelbay,Kenya,Installed,1
1/30/2013,Babelbay,Kenya,Launched,1
1/30/2013,Babelbay,Kenya,Subscribed,1
1/30/2013,Babelbay,KSA,Installed,1
1/30/2013,Babelbay,KSA,Launched,18
1/30/2013,Babelbay,Kuwait,Installed,7
1/30/2013,Babelbay,Kuwait,Launched,13
1/30/2013,Babelbay,Kuwait,Subscribed,2
1/30/2013,Babelbay,Qatar,Installed,122
1/30/2013,Babelbay,Qatar,Launched,417
1/30/2013,Babelbay,Qatar,Subscribed,59
1/30/2013,Babelbay,Thailand,Launched,1
1/30/2013,Babelbay,UAE,Confirmation rejected,5
1/30/2013,Babelbay,UAE,Displayed confirmation,14
1/30/2013,Babelbay,UAE,Installed,17
1/30/2013,Babelbay,UAE,Launched,160
1/30/2013,Babelbay,UAE,Subscribed,15
1/30/2013,Ringtone,Azerbaijan,Installed,24
1/30/2013,Ringtone,Azerbaijan,Launched,51
1/30/2013,Ringtone,Azerbaijan,Subscribed,13
1/30/2013,Ringtone,Iraq,Installed,373
1/30/2013,Ringtone,Iraq,Launched,863
1/30/2013,Ringtone,Iraq,Subscribed,273
1/30/2013,Ringtone,Jordan,Launched,13
1/30/2013,Ringtone,Jordan,Subscribed,2
1/30/2013,Ringtone,KSA,Installed,32
1/30/2013,Ringtone,KSA,Launched,182
1/30/2013,Ringtone,KSA,Subscribed,38
1/30/2013,Ringtone,Kuwait,Installed,28
1/30/2013,Ringtone,Kuwait,Launched,83
1/30/2013,Ringtone,Kuwait,Subscribed,11
1/30/2013,Ringtone,Oman,Installed,271
1/30/2013,Ringtone,Oman,Launched,651
1/30/2013,Ringtone,Oman,Subscribed,166
1/30/2013,Ringtone,Qatar,Installed,73
1/30/2013,Ringtone,Qatar,Launched,225
1/30/2013,Ringtone,Sri lanka,Launched,1
1/30/2013,Ringtone,UAE,Confirmation rejected,15
1/30/2013,Ringtone,UAE,Displayed confirmation,55
1/30/2013,Ringtone,UAE,Installed,110
1/30/2013,Ringtone,UAE,Launched,298
1/30/2013,Ringtone,UAE,Subscribed,39
1/30/2013,Video,Azerbaijan,Installed,25
1/30/2013,Video,Azerbaijan,Launched,56
1/30/2013,Video,Azerbaijan,Subscribed,37
1/30/2013,Video,Iraq,Installed,375
1/30/2013,Video,Iraq,Launched,947
1/30/2013,Video,Iraq,Subscribed,331
1/30/2013,Video,Jordan,Installed,84
1/30/2013,Video,Jordan,Launched,233
1/30/2013,Video,Jordan,Subscribed,28
1/30/2013,Video,Kenya,Installed,1
1/30/2013,Video,Kenya,Launched,10
1/30/2013,Video,KSA,Installed,458
1/30/2013,Video,KSA,Launched,1575
1/30/2013,Video,KSA,Subscribed,326
1/30/2013,Video,Kuwait,Installed,13
1/30/2013,Video,Kuwait,Launched,28
1/30/2013,Video,Kuwait,Subscribed,16
1/30/2013,Video,Oman,Installed,189
1/30/2013,Video,Oman,Launched,512
1/30/2013,Video,Oman,Subscribed,110
1/30/2013,Video,Qatar,Installed,86
1/30/2013,Video,Qatar,Launched,253
1/30/2013,Video,Qatar,Subscribed,83
1/30/2013,Video,Russia,Launched,1
1/30/2013,Video,Sri lanka,Installed,1
1/30/2013,Video,Sri lanka,Launched,2
1/30/2013,Video,Thailand,Installed,2
1/30/2013,Video,Thailand,Launched,2
1/30/2013,Video,UAE,Confirmation rejected,16
1/30/2013,Video,UAE,Displayed confirmation,45
1/30/2013,Video,UAE,Installed,89
1/30/2013,Video,UAE,Launched,219
1/30/2013,Video,UAE,Subscribed,29
1/30/2013,Video,Yemen,Launched,1
1/30/2013,VIP Games,Iraq,Launched,12
1/30/2013,VIP Games,Jordan,Installed,38
1/30/2013,VIP Games,Jordan,Launched,133
1/30/2013,VIP Games,Jordan,Subscribed,25
1/30/2013,VIP Games,KSA,Launched,17
1/30/2013,VIP Games,Kuwait,Launched,1
1/30/2013,VIP Games,Oman,Installed,205
1/30/2013,VIP Games,Oman,Launched,612
1/30/2013,VIP Games,Oman,Subscribed,132
1/30/2013,VIP Games,Qatar,Launched,1
1/30/2013,VIP Games,UAE,Confirmation rejected,22
1/30/2013,VIP Games,UAE,Displayed confirmation,63
1/30/2013,VIP Games,UAE,Installed,149
1/30/2013,VIP Games,UAE,Launched,434
1/30/2013,VIP Games,UAE,Subscribed,90
1/30/2013,WallPapers,Kuwait,Installed,4
1/30/2013,WallPapers,Kuwait,Launched,5
1/30/2013,WallPapers,Kuwait,Subscribed,2
1/30/2013,WallPapers,Oman,Installed,230
1/30/2013,WallPapers,Oman,Launched,469
1/30/2013,WallPapers,Oman,Subscribed,55
1/30/2013,WallPapers,Qatar,Installed,53
1/30/2013,WallPapers,Qatar,Launched,123
1/30/2013,WallPapers,Qatar,Subscribed,7
1/31/2013,Babelbay,Azerbaijan,Launched,3
1/31/2013,Babelbay,Iraq,Installed,756
1/31/2013,Babelbay,Iraq,Launched,1880
1/31/2013,Babelbay,Iraq,Subscribed,428
1/31/2013,Babelbay,Jordan,Installed,349
1/31/2013,Babelbay,Jordan,Launched,1212
1/31/2013,Babelbay,Jordan,Subscribed,212
1/31/2013,Babelbay,Kenya,Launched,1
1/31/2013,Babelbay,KSA,Installed,1
1/31/2013,Babelbay,KSA,Launched,8
1/31/2013,Babelbay,Kuwait,Installed,13
1/31/2013,Babelbay,Kuwait,Launched,37
1/31/2013,Babelbay,Kuwait,Subscribed,6
1/31/2013,Babelbay,Oman,Installed,1
1/31/2013,Babelbay,Oman,Launched,2
1/31/2013,Babelbay,Qatar,Installed,104
1/31/2013,Babelbay,Qatar,Launched,350
1/31/2013,Babelbay,Qatar,Subscribed,64
1/31/2013,Babelbay,UAE,Confirmation rejected,6
1/31/2013,Babelbay,UAE,Displayed confirmation,41
1/31/2013,Babelbay,UAE,Installed,45
1/31/2013,Babelbay,UAE,Launched,201
1/31/2013,Babelbay,UAE,Subscribed,52
1/31/2013,Ringtone,Azerbaijan,Installed,24
1/31/2013,Ringtone,Azerbaijan,Launched,61
1/31/2013,Ringtone,Azerbaijan,Subscribed,19
1/31/2013,Ringtone,Iraq,Installed,493
1/31/2013,Ringtone,Iraq,Launched,1216
1/31/2013,Ringtone,Iraq,Subscribed,388
1/31/2013,Ringtone,Jordan,Launched,1
1/31/2013,Ringtone,KSA,Installed,48
1/31/2013,Ringtone,KSA,Launched,198
1/31/2013,Ringtone,KSA,Subscribed,54
1/31/2013,Ringtone,Kuwait,Installed,40
1/31/2013,Ringtone,Kuwait,Launched,128
1/31/2013,Ringtone,Kuwait,Subscribed,2
1/31/2013,Ringtone,Oman,Installed,262
1/31/2013,Ringtone,Oman,Launched,659
1/31/2013,Ringtone,Oman,Subscribed,165
1/31/2013,Ringtone,Qatar,Installed,78
1/31/2013,Ringtone,Qatar,Launched,244
1/31/2013,Ringtone,Thailand,Launched,1
1/31/2013,Ringtone,UAE,Confirmation rejected,9
1/31/2013,Ringtone,UAE,Displayed confirmation,36
1/31/2013,Ringtone,UAE,Installed,75
1/31/2013,Ringtone,UAE,Launched,177
1/31/2013,Ringtone,UAE,Subscribed,27
1/31/2013,Video,Azerbaijan,Installed,17
1/31/2013,Video,Azerbaijan,Launched,29
1/31/2013,Video,Azerbaijan,Subscribed,14
1/31/2013,Video,Iraq,Installed,455
1/31/2013,Video,Iraq,Launched,1158
1/31/2013,Video,Iraq,Subscribed,413
1/31/2013,Video,Jordan,Installed,85
1/31/2013,Video,Jordan,Launched,232
1/31/2013,Video,Jordan,Subscribed,36
1/31/2013,Video,Kenya,Installed,1
1/31/2013,Video,Kenya,Launched,5
1/31/2013,Video,Kenya,Subscribed,1
1/31/2013,Video,KSA,Installed,358
1/31/2013,Video,KSA,Launched,1397
1/31/2013,Video,KSA,Subscribed,286
1/31/2013,Video,Kuwait,Installed,12
1/31/2013,Video,Kuwait,Launched,30
1/31/2013,Video,Oman,Installed,185
1/31/2013,Video,Oman,Launched,494
