date,country,service,referrer,visits,installs,knownoc,launches,confirmation_displayed,confirmation_rejected,subscribers
2013-05-01,Qatar,Ringtone,wap p253,5,0,0,0,0,0,0
2013-05-01,Qatar,Ringtone,wap p238,117,4,4,3,1,1,0
2013-05-01,Qatar,Ringtone,wap p232,429,13,13,9,2,1,1
2013-05-01,Qatar,Ringtone,wap p217,129,8,8,6,6,3,5
2013-05-01,Qatar,Ringtone,wap p199,4,0,0,0,0,0,0
2013-05-01,Qatar,Ringtone,wap p190,4,0,0,0,0,0,0
2013-05-01,Qatar,Ringtone,wap p175,128,4,4,4,2,1,1
2013-05-01,Qatar,Ringtone,wap p173,1,0,0,0,0,0,0
2013-05-01,Qatar,Ringtone,wap p155,120,3,3,2,0,0,0
2013-05-01,Qatar,Ringtone,wap p152,37,0,0,0,0,0,0
2013-05-01,Qatar,Ringtone,wap p151,1,0,0,0,0,0,0
2013-05-01,Qatar,Ringtone,wap p11,294,4,4,2,2,0,2
2013-05-01,Qatar,Ringtone,p220,1,1,0,0,0,0,0
2013-05-01,Qatar,Video,wap p9,197,4,4,3,2,1,1
2013-05-01,Qatar,Video,wap p88,267,11,11,10,7,5,4
2013-05-01,Qatar,Video,wap p41,1893,42,42,33,23,8,18
2013-05-01,Qatar,Video,wap p30,1,0,0,0,0,0,0
2013-05-01,Qatar,Video,wap p266,169,5,5,5,1,1,0
2013-05-01,Qatar,Video,wap p261,35,1,1,1,1,1,1
2013-05-01,Qatar,Video,wap p260,2,0,0,0,0,0,0
2013-05-01,Qatar,Video,wap p238,136,4,4,3,3,0,3
2013-05-01,Qatar,Video,wap p232,386,15,14,10,8,0,8
2013-05-01,Qatar,Video,wap p217,121,2,2,2,2,2,1
2013-05-01,Qatar,Video,wap p199,1,0,0,0,0,0,0
2013-05-01,Qatar,Video,wap p190,1,0,0,0,0,0,0
2013-05-01,Qatar,Video,wap p175,128,4,3,4,2,1,1
2013-05-01,Qatar,Video,wap p173,2,0,0,0,0,0,0
2013-05-01,Qatar,Video,wap p155,95,2,2,2,0,0,0
2013-05-01,Qatar,Video,wap p152,48,0,0,0,0,0,0
2013-05-01,Qatar,Video,wap p151,1,0,0,0,0,0,0
2013-05-01,Qatar,Video,wap p11,309,6,6,6,5,2,4
2013-05-01,Qatar,Video,p72,2,0,0,0,0,0,0
2013-05-01,Qatar,Video,p220,1,0,0,0,0,0,0
2013-05-01,Qatar,Video,p200a,1,0,0,0,0,0,0
2013-05-01,Qatar,VIP Games,wap p30g,7,0,0,0,0,0,0
2013-05-01,Qatar,VIP Games,wap p155,155,4,4,4,4,0,4
2013-05-01,Qatar,WallPapers,wap p9,91,1,1,1,0,0,0
2013-05-01,Qatar,WallPapers,wap p88,117,8,8,4,4,2,2
2013-05-01,Qatar,WallPapers,wap p61,1,0,0,0,0,0,0
2013-05-01,Qatar,WallPapers,wap p42i,2,0,0,0,0,0,0
2013-05-01,Qatar,WallPapers,wap p41,818,18,17,16,8,6,5
2013-05-01,Qatar,WallPapers,wap p30,1,0,0,0,0,0,0
2013-05-01,Qatar,WallPapers,wap p266,77,2,2,0,0,0,0
2013-05-01,Qatar,WallPapers,wap p261,14,1,1,1,1,1,0
2013-05-01,Qatar,WallPapers,wap p260,1,0,0,0,0,0,0
2013-05-01,Qatar,WallPapers,wap p238,63,2,2,2,1,1,1
2013-05-01,Qatar,WallPapers,wap p232,206,4,4,3,0,0,0
2013-05-01,Qatar,WallPapers,wap p217,57,0,0,0,0,0,0
2013-05-01,Qatar,WallPapers,wap p190,1,0,0,0,0,0,0
2013-05-01,Qatar,WallPapers,wap p175,53,2,2,2,0,0,0
2013-05-01,Qatar,WallPapers,wap p173,3,1,1,1,1,0,1
2013-05-01,Qatar,WallPapers,wap p155,38,0,0,0,0,0,0
2013-05-01,Qatar,WallPapers,wap p152,31,0,0,0,0,0,0
2013-05-01,Qatar,WallPapers,wap p11,147,1,1,1,0,0,0
2013-05-01,Russia,Ringtone,wap p61,2,0,0,0,0,0,0
2013-05-01,Russia,Ringtone,wap p30,502,67,33,59,0,0,9
2013-05-01,Russia,Ringtone,wap p233,9,0,0,0,0,0,0
2013-05-01,Russia,Ringtone,wap p155,234,2,1,2,0,0,1
2013-05-01,Russia,Ringtone,wap p11,25,1,1,1,0,0,0
2013-05-01,Russia,Video,wap p30,1,0,0,0,0,0,0
2013-05-01,Russia,Video,wap p155,1,0,0,0,0,0,0
2013-05-01,Sri lanka,Video,wap p9,4,0,0,0,0,0,0
2013-05-01,Sri lanka,Video,wap p88,68,1,1,1,1,1,1
2013-05-01,Sri lanka,Video,wap p61,3,0,0,0,0,0,0
2013-05-01,Sri lanka,Video,wap p45,359,4,4,3,3,1,2
2013-05-01,Sri lanka,Video,wap p42,3,0,0,0,0,0,0
2013-05-01,Sri lanka,Video,wap p30,934,40,38,27,16,5,14
2013-05-01,Sri lanka,Video,wap p266,7,0,0,0,0,0,0
2013-05-01,Sri lanka,Video,wap p264,11,0,0,0,0,0,0
2013-05-01,Sri lanka,Video,wap p261,16,1,1,1,1,1,1
2013-05-01,Sri lanka,Video,wap p255,3010,36,35,29,23,12,14
2013-05-01,Sri lanka,Video,wap p253,4,0,0,0,0,0,0
2013-05-01,Sri lanka,Video,wap p244a,1,0,0,0,0,0,0
2013-05-01,Sri lanka,Video,wap p244,245,8,8,6,6,3,4
2013-05-01,Sri lanka,Video,wap p199e,2,0,0,0,0,0,0
2013-05-01,Sri lanka,Video,wap p190,1,0,0,0,0,0,0
2013-05-01,Sri lanka,Video,wap p173,299,11,11,8,4,1,3
2013-05-01,Sri lanka,Video,wap p155,525,16,16,14,9,4,8
2013-05-01,Sri lanka,Video,wap p11,2281,76,72,64,37,21,28
2013-05-01,Sri lanka,Video,p263a,1,0,0,0,0,0,0
2013-05-01,Sri lanka,Video,p175,1,0,0,0,0,0,0
2013-05-01,Sri lanka,Video,p125,1,1,1,1,0,0,0
2013-05-01,Thailand,Video,wap p88,414,7,2,7,0,0,2
2013-05-01,Thailand,Video,wap p61,40,3,0,2,0,0,0
2013-05-01,Thailand,Video,wap p41v,549,12,6,10,0,0,3
2013-05-01,Thailand,Video,wap p41,340,7,6,7,0,0,3
2013-05-01,Thailand,Video,wap p30,2064,85,86,68,0,0,51
2013-05-01,Thailand,Video,wap p266,5,0,0,0,0,0,0
2013-05-01,Thailand,Video,wap p264,24,0,0,0,0,0,0
2013-05-01,Thailand,Video,wap p260,3,0,0,0,0,0,0
2013-05-01,Thailand,Video,wap p255,6456,223,100,188,1,0,56
2013-05-01,Thailand,Video,wap p253,8,0,0,0,0,0,0
2013-05-01,Thailand,Video,wap p190v,2,0,0,0,0,0,0
2013-05-01,Thailand,Video,wap p173,775,74,71,65,0,0,41
2013-05-01,Thailand,Video,wap p155,5621,161,69,126,1,1,32
2013-05-01,Thailand,Video,wap p11,8283,475,205,397,4,2,122
2013-05-01,Thailand,Video,p61,4,1,1,1,0,0,0
2013-05-01,Thailand,Video,p200,2,0,0,0,0,0,0
2013-05-01,Thailand,Video,p175,1,0,0,0,0,0,0
2013-05-01,Thailand,Video,p125,1,0,0,0,0,0,0
2013-05-01,UAE,Babelbay,wap p232b,1,0,0,0,0,0,0
2013-05-01,UAE,Babelbay,wap p155,746,43,40,31,11,1,9
2013-05-01,UAE,Babelbay,p175,2,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p88,11,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p43y,8,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p42y,13,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p42,24,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p41y,391,1,1,1,1,0,1
2013-05-01,UAE,MobileAcademy,wap p41,109,2,2,1,1,1,0
2013-05-01,UAE,MobileAcademy,wap p266,1,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p261,5,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p260,4,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p255,82,4,4,2,1,0,1
2013-05-01,UAE,MobileAcademy,wap p253,29,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p237,1,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p236y,9,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p233,1,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p232b,1,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p223y,140,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p217y,1,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p199y,41,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p199,1,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p190y,9,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p173,2,1,1,1,0,0,0
2013-05-01,UAE,MobileAcademy,wap p130,4,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,wap p11,38,3,3,2,2,0,2
2013-05-01,UAE,MobileAcademy,p208,1,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,p200a,1,0,0,0,0,0,0
2013-05-01,UAE,MobileAcademy,p175,2,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p9,1,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p88,8,1,1,1,0,0,0
2013-05-01,UAE,Movie Buzz,wap p61,5,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p43,3,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p42m,5,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p42,21,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p41m,1,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p41,90,4,4,4,2,0,2
2013-05-01,UAE,Movie Buzz,wap p264,2,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p261,1,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p260,6,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p258m,2,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p255,64,4,4,3,0,0,0
2013-05-01,UAE,Movie Buzz,wap p253,49,0,1,1,0,0,0
2013-05-01,UAE,Movie Buzz,wap p244a,4,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p238a,6,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p237,1,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p236m,14,1,1,1,1,0,1
2013-05-01,UAE,Movie Buzz,wap p233,479,47,44,42,25,7,22
2013-05-01,UAE,Movie Buzz,wap p232m,513,14,14,9,8,3,6
2013-05-01,UAE,Movie Buzz,wap p232b,3,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p232a,1014,29,27,26,4,3,3
2013-05-01,UAE,Movie Buzz,wap p199m,25,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p199a,15,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p199,4,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p173,3,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p155,63,2,2,2,1,1,1
2013-05-01,UAE,Movie Buzz,wap p130a,369,3,3,2,0,0,0
2013-05-01,UAE,Movie Buzz,wap p130,6,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,wap p11,261,17,17,12,4,0,4
2013-05-01,UAE,Movie Buzz,p208,2,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,p175,2,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,P173a,1,0,0,0,0,0,0
2013-05-01,UAE,Movie Buzz,p152,2,1,1,1,0,0,0
2013-05-01,UAE,Ringtone,wap p88,36,0,0,0,0,0,0
2013-05-01,UAE,Ringtone,wap p42,45,2,2,2,1,0,1
2013-05-01,UAE,Ringtone,wap p41,257,3,3,3,0,0,0
2013-05-01,UAE,Ringtone,wap p266,3,0,0,0,0,0,0
2013-05-01,UAE,Ringtone,wap p261,11,1,1,1,1,1,0
2013-05-01,UAE,Ringtone,wap p260,4,0,0,0,0,0,0
2013-05-01,UAE,Ringtone,wap p255,202,2,2,2,1,0,1
2013-05-01,UAE,Ringtone,wap p253,97,5,5,4,0,0,0
2013-05-01,UAE,Ringtone,wap p237,2,0,0,0,0,0,0
2013-05-01,UAE,Ringtone,wap p233,7,0,0,0,0,0,0
2013-05-01,UAE,Ringtone,wap p199,49,0,0,0,0,0,0
2013-05-01,UAE,Ringtone,wap p173,11,5,5,5,1,0,1
2013-05-01,UAE,Ringtone,wap p155,95,4,3,1,1,0,1
2013-05-01,UAE,Ringtone,wap p130,13,1,0,1,1,1,1
2013-05-01,UAE,Ringtone,wap p11,102,4,3,3,1,0,1
2013-05-01,UAE,Ringtone,UnKnown,1,0,0,0,0,0,0
2013-05-01,UAE,Ringtone,p72,1,0,0,0,0,0,0
2013-05-01,UAE,Ringtone,p220,5,2,1,2,0,0,0
2013-05-01,UAE,Video,wap p88,7,0,0,0,0,0,0
2013-05-01,UAE,Video,wap p43,4,0,0,0,0,0,0
2013-05-01,UAE,Video,wap p42,40,1,1,1,1,0,1
2013-05-01,UAE,Video,wap p41,167,1,1,1,0,0,0
2013-05-01,UAE,Video,wap p261,6,0,0,0,0,0,0
2013-05-01,UAE,Video,wap p260,4,0,0,0,0,0,0
2013-05-01,UAE,Video,wap p255,128,6,6,6,3,2,1
2013-05-01,UAE,Video,wap p253,56,0,0,0,0,0,0
2013-05-01,UAE,Video,wap p237,1,0,0,0,0,0,0
2013-05-01,UAE,Video,wap p233,124,7,6,7,1,1,1
2013-05-01,UAE,Video,wap p199h,15,0,0,0,0,0,0
2013-05-01,UAE,Video,wap p199,11,0,0,0,0,0,0
2013-05-01,UAE,Video,wap p173,3,0,0,0,0,0,0
2013-05-01,UAE,Video,wap p155,874,44,43,35,9,4,6
2013-05-01,UAE,Video,wap p130,14,1,1,0,0,0,0
2013-05-01,UAE,Video,wap p11,65,2,2,2,2,0,2
2013-05-01,UAE,Video,UnKnown,114,6,4,5,3,1,3
2013-05-01,UAE,Video,p72,2,0,0,0,0,0,0
2013-05-01,UAE,Video,p263a,1,0,0,0,0,0,0
2013-05-01,UAE,Video,p200,2,0,0,0,0,0,0
2013-05-01,UAE,VIP Games,wap p88,340,1,1,0,0,0,0
2013-05-01,UAE,VIP Games,wap p7,5,0,0,0,0,0,0
2013-05-01,UAE,VIP Games,wap p61,12,0,0,0,0,0,0
2013-05-01,UAE,VIP Games,wap p42,21,0,0,0,0,0,0
2013-05-01,UAE,VIP Games,wap p41,9000,88,87,67,19,11,12
2013-05-01,UAE,VIP Games,wap p261,240,5,5,5,1,0,1
2013-05-01,UAE,VIP Games,wap p260,1,0,0,0,0,0,0
2013-05-01,UAE,VIP Games,wap p255,1014,26,24,18,4,1,4
2013-05-01,UAE,VIP Games,wap p253,79,1,1,0,0,0,0
2013-05-01,UAE,VIP Games,wap p237,14,0,0,0,0,0,0
2013-05-01,UAE,VIP Games,wap p233,4,0,0,0,0,0,0
2013-05-01,UAE,VIP Games,wap p199,2,0,0,0,0,0,0
2013-05-01,UAE,VIP Games,wap p173,82,2,1,2,0,0,0
2013-05-01,UAE,VIP Games,wap p130,393,4,4,3,1,0,1
2013-05-01,UAE,VIP Games,wap p11,30,0,0,0,0,0,0
2013-05-01,UAE,VIP Games,p72,14,0,0,0,0,0,0
2013-05-01,UAE,VIP Games,p263a,20,0,0,0,0,0,0
2013-05-01,UAE,VIP Games,p220,5,0,0,0,0,0,0
2013-05-01,UAE,VIP Games,p200a,2,0,0,0,0,0,0
2013-05-01,UAE,VIP Games,p200,2,0,0,0,0,0,0
2013-05-01,UAE,VIP Games,P173a,1,0,0,0,0,0,0
2013-05-01,UAE,VIP Games,p11,1,0,0,0,0,0,0
2013-05-01,UAE,WallPapers,wap p252,1,0,0,0,0,0,0
2013-05-01,Vietnam,Video,wap p264,276,4,0,3,0,0,0
2013-05-01,Vietnam,Video,wap p261,5,0,0,0,0,0,0
2013-05-01,Vietnam,Video,wap p255,1,0,0,0,0,0,0
2013-05-01,Yemen,Video,wap p88,30,3,0,3,0,0,0
2013-05-01,Yemen,Video,wap p61,4,0,0,0,0,0,0
2013-05-01,Yemen,Video,wap p41,1254,78,27,73,17,7,14
2013-05-01,Yemen,Video,wap p266,2,0,0,0,0,0,0
2013-05-01,Yemen,Video,wap p264,11,3,0,2,0,0,0
2013-05-01,Yemen,Video,wap p255,2511,95,17,83,20,7,18
2013-05-01,Yemen,Video,wap p244,1,0,0,0,0,0,0
2013-05-01,Yemen,Video,wap p233,28,3,1,3,0,0,0
2013-05-01,Yemen,Video,wap p173,124,8,2,6,1,1,0
2013-05-01,Yemen,Video,wap p155,703,29,4,25,1,1,1
2013-05-01,Yemen,Video,wap p11,32,2,1,2,1,0,1
2013-04-30,Azerbaijan,Ringtone,wap p9,76,0,0,0,0,0,0
2013-04-30,Azerbaijan,Ringtone,wap p61,22,0,0,0,0,0,0
2013-04-30,Azerbaijan,Ringtone,wap p41,30,1,1,1,0,0,1
2013-04-30,Azerbaijan,Ringtone,wap p30,64,8,8,7,0,0,5
2013-04-30,Azerbaijan,Ringtone,wap p266,3,0,0,0,0,0,0
2013-04-30,Azerbaijan,Ringtone,wap p264,4,0,0,0,0,0,0
2013-04-30,Azerbaijan,Ringtone,wap p261,8,3,3,3,0,0,3
2013-04-30,Azerbaijan,Ringtone,wap p255,167,6,5,5,1,1,2
2013-04-30,Azerbaijan,Ringtone,wap p244,2,0,0,0,0,0,0
2013-04-30,Azerbaijan,Ringtone,wap p238,4,0,0,0,0,0,0
2013-04-30,Azerbaijan,Ringtone,wap p223,1,0,0,0,0,0,0
2013-04-30,Azerbaijan,Ringtone,wap p173,51,2,2,2,0,0,1
2013-04-30,Azerbaijan,Ringtone,wap p155,108,1,1,1,0,0,0
2013-04-30,Azerbaijan,Ringtone,wap p11,335,3,3,2,0,0,1
2013-04-30,Azerbaijan,Ringtone,UnKnown,21,0,0,0,0,0,0
2013-04-30,Azerbaijan,Ringtone,p86,2,0,0,0,0,0,0
2013-04-30,Azerbaijan,Ringtone,p263a,18,0,0,0,0,0,0
2013-04-30,Azerbaijan,Ringtone,p220,10,0,0,0,0,0,0
2013-04-30,Azerbaijan,Ringtone,p200,1,0,0,0,0,0,0
2013-04-30,Azerbaijan,Ringtone,p175,2,0,0,0,0,0,0
2013-04-30,Azerbaijan,Ringtone,P173a,6,0,0,0,0,0,0
2013-04-30,Azerbaijan,Ringtone,p152,5,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,wap p9,179,4,4,4,0,0,1
2013-04-30,Azerbaijan,Video,wap p61,48,1,1,1,0,0,0
2013-04-30,Azerbaijan,Video,wap p42,5,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,wap p41,84,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,wap p30,154,4,4,3,0,0,1
2013-04-30,Azerbaijan,Video,wap p266,6,1,1,1,0,0,0
2013-04-30,Azerbaijan,Video,wap p264,6,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,wap p261,19,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,wap p255,326,6,5,4,1,0,2
2013-04-30,Azerbaijan,Video,wap p244,8,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,wap p238,6,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,wap p223,1,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,wap p222c,1,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,wap p199,1,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,wap p173,108,5,6,4,0,0,2
2013-04-30,Azerbaijan,Video,wap p155,253,5,5,3,0,0,4
2013-04-30,Azerbaijan,Video,wap p11,740,12,12,12,0,0,9
2013-04-30,Azerbaijan,Video,UnKnown,63,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,p86,1,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,p29,2,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,p263a,41,1,1,0,0,0,0
2013-04-30,Azerbaijan,Video,p220,11,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,p200,3,1,1,1,0,0,0
2013-04-30,Azerbaijan,Video,p175,6,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,P173a,16,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,p152,6,1,1,1,0,0,1
2013-04-30,Azerbaijan,Video,p125,1,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,p117,1,0,0,0,0,0,0
2013-04-30,Azerbaijan,Video,p11,1,0,0,0,0,0,0
2013-04-30,Bahrain,Ringtone,wap p45,4,0,0,0,0,0,0
2013-04-30,Bahrain,Ringtone,wap p264,7,0,0,0,0,0,0
2013-04-30,Bahrain,Ringtone,wap p261,21,1,1,1,0,0,0
2013-04-30,Bahrain,Ringtone,wap p255,23,1,1,1,0,0,0
2013-04-30,Bahrain,Ringtone,wap p173,89,5,5,4,4,2,3
2013-04-30,Bahrain,Ringtone,wap p155,178,0,0,0,0,0,0
2013-04-30,Bahrain,Ringtone,wap p130,2,0,0,0,0,0,0
2013-04-30,Bahrain,Ringtone,wap p11,30,0,0,0,0,0,0
2013-04-30,Bahrain,Ringtone,UnKnown,56,0,0,0,0,0,0
2013-04-30,Bahrain,Ringtone,p220,2,0,0,0,0,0,0
2013-04-30,Bahrain,Ringtone,p200a,1,0,0,0,0,0,0
2013-04-30,Bahrain,Ringtone,p200,2,0,0,0,0,0,0
2013-04-30,Iraq,Babelbay,wap p42b,22,0,0,0,0,0,0
2013-04-30,Iraq,Babelbay,wap p258b,363,12,12,10,2,1,2
2013-04-30,Iraq,Babelbay,wap p253,22,1,1,0,0,0,0
2013-04-30,Iraq,Babelbay,wap p244b,147,8,9,9,5,1,3
2013-04-30,Iraq,Babelbay,wap p236b,6,1,1,0,0,0,0
2013-04-30,Iraq,Babelbay,wap p233,1,1,1,1,0,0,0
2013-04-30,Iraq,Babelbay,wap p232b,1101,86,87,68,53,25,38
2013-04-30,Iraq,Babelbay,wap p199b,32,0,0,0,0,0,0
2013-04-30,Iraq,Babelbay,wap p155,106,4,4,4,3,2,3
2013-04-30,Iraq,Babelbay,wap p11,1999,66,64,51,28,16,21
2013-04-30,Iraq,Babelbay,UnKnown,42,0,0,0,0,0,0
2013-04-30,Iraq,Brain2Train,wap p11,3,0,0,0,0,0,0
2013-04-30,Iraq,Ringtone,wap p9,432,13,13,10,6,3,6
2013-04-30,Iraq,Ringtone,wap p45,122,9,10,8,7,2,6
2013-04-30,Iraq,Ringtone,wap p41,342,14,15,13,9,2,7
2013-04-30,Iraq,Ringtone,wap p266,84,6,6,3,2,0,2
2013-04-30,Iraq,Ringtone,wap p261,67,7,7,7,4,1,4
2013-04-30,Iraq,Ringtone,wap p260,2,0,0,0,0,0,0
2013-04-30,Iraq,Ringtone,wap p255,709,18,18,15,8,3,5
2013-04-30,Iraq,Ringtone,wap p253,735,34,35,25,14,6,11
2013-04-30,Iraq,Ringtone,wap p244b,2,0,0,0,0,0,0
2013-04-30,Iraq,Ringtone,wap p244,468,43,44,39,18,8,14
2013-04-30,Iraq,Ringtone,wap p236k,4,0,0,0,0,0,0
2013-04-30,Iraq,Ringtone,wap p233,1,0,0,0,0,0,0
2013-04-30,Iraq,Ringtone,wap p232k,204,32,32,28,21,12,18
2013-04-30,Iraq,Ringtone,wap p232a,21,0,0,0,0,0,0
2013-04-30,Iraq,Ringtone,wap p199k,29,0,0,0,0,0,0
2013-04-30,Iraq,Ringtone,wap p199,29,0,0,0,0,0,0
2013-04-30,Iraq,Ringtone,wap p155,532,30,30,22,11,5,10
2013-04-30,Iraq,Ringtone,wap p11,1549,51,46,33,23,12,17
2013-04-30,Iraq,Ringtone,UnKnown,227,1,1,0,0,0,0
2013-04-30,Iraq,Ringtone,p86,2,0,0,0,0,0,0
2013-04-30,Iraq,Ringtone,p220,1,0,0,0,0,0,0
2013-04-30,Iraq,Ringtone,p206,4,0,0,0,0,0,0
2013-04-30,Iraq,Ringtone,p200a,1,0,0,0,0,0,0
2013-04-30,Iraq,Ringtone,p200,5,0,0,0,0,0,0
2013-04-30,Iraq,Ringtone,p175,3,0,0,0,0,0,0
2013-04-30,Iraq,Ringtone,P173a,5,1,1,0,0,0,0
2013-04-30,Iraq,Ringtone,p125,1,0,0,0,0,0,0
2013-04-30,Iraq,Ringtone,p116,3,1,1,1,1,0,0
2013-04-30,Iraq,Video,wap p9,403,12,13,11,9,5,8
2013-04-30,Iraq,Video,wap p61,1,1,1,1,1,0,1
2013-04-30,Iraq,Video,wap p45,99,12,12,11,9,1,8
2013-04-30,Iraq,Video,wap p41,338,13,12,12,6,2,6
2013-04-30,Iraq,Video,wap p266,66,3,3,2,2,1,2
2013-04-30,Iraq,Video,wap p261,42,2,2,1,1,0,1
2013-04-30,Iraq,Video,wap p258b,1,0,0,0,0,0,0
2013-04-30,Iraq,Video,wap p255,618,22,22,17,10,3,9
2013-04-30,Iraq,Video,wap p253,622,37,37,27,18,4,15
2013-04-30,Iraq,Video,wap p244b,14,0,0,0,0,0,0
2013-04-30,Iraq,Video,wap p244,470,43,41,37,29,12,22
2013-04-30,Iraq,Video,wap p236k,6,1,1,1,1,1,0
2013-04-30,Iraq,Video,wap p233,2,0,0,0,0,0,0
2013-04-30,Iraq,Video,wap p232k,219,37,37,31,23,9,20
2013-04-30,Iraq,Video,wap p232b,38,2,2,2,2,0,2
2013-04-30,Iraq,Video,wap p232a,8,0,0,0,0,0,0
2013-04-30,Iraq,Video,wap p199k,17,0,0,0,0,0,0
2013-04-30,Iraq,Video,wap p199,11,0,0,0,0,0,0
2013-04-30,Iraq,Video,wap p155,542,32,32,24,17,8,13
2013-04-30,Iraq,Video,wap p11,1589,83,76,58,39,12,32
2013-04-30,Iraq,Video,UnKnown,105,0,0,0,0,0,0
2013-04-30,Iraq,Video,p86,3,0,0,0,0,0,0
2013-04-30,Iraq,Video,p220,7,0,0,0,0,0,0
2013-04-30,Iraq,Video,p206,1,0,0,0,0,0,0
2013-04-30,Iraq,Video,p200,5,0,0,0,0,0,0
2013-04-30,Iraq,Video,p175,5,0,0,0,0,0,0
2013-04-30,Iraq,Video,P173a,6,0,0,0,0,0,0
2013-04-30,Iraq,Video,p116,2,0,0,0,0,0,0
2013-04-30,Iraq,Video,p11,1,0,0,0,0,0,0
2013-04-30,Jordan,Babelbay,wap p9,351,7,7,4,1,0,1
2013-04-30,Jordan,Babelbay,wap p42b,1,0,0,0,0,0,0
2013-04-30,Jordan,Babelbay,wap p266,6,0,0,0,0,0,0
2013-04-30,Jordan,Babelbay,wap p261,21,1,1,1,0,0,0
2013-04-30,Jordan,Babelbay,wap p258b,3,0,0,0,0,0,0
2013-04-30,Jordan,Babelbay,wap p255,417,10,10,9,3,1,3
2013-04-30,Jordan,Babelbay,wap p253,3,0,0,0,0,0,0
2013-04-30,Jordan,Babelbay,wap p244b,37,1,1,1,1,0,1
2013-04-30,Jordan,Babelbay,wap p244,32,0,0,0,0,0,0
2013-04-30,Jordan,Babelbay,wap p232b,814,36,38,29,18,7,14
2013-04-30,Jordan,Babelbay,wap p155,210,3,3,2,2,1,1
2013-04-30,Jordan,Babelbay,wap p152b,69,2,2,2,1,1,1
2013-04-30,Jordan,Babelbay,wap p11,666,17,17,14,5,3,4
2013-04-30,Jordan,Babelbay,UnKnown,112,0,0,0,0,0,0
2013-04-30,Jordan,Babelbay,p200a,1,0,0,0,0,0,0
