Wurfl_Id,wurfl_device_id,wurfl_fall_back,brand_name,model_name,marketing_name,SubMethod_Displayed,SubMethod_SubscribedTo,SubMethod,Visits,Visits_ToOperatorSelection,Visits_ToOperatorSelectionOnly,Submission_OperatorSelection,Visits_ToLandingPage,Submissions,Subscribers,device_os,device_os_version,release_date,mobile_browser
14934,samsung_gt_s7233e_ver1_subbada,samsung_gt_s7233e_ver1,Samsung,GT-S7233E,,3,3,CLICKTAG,1,0,0,0,1,1,1,,,2011_january,Dolfin/Jasmine Webkit
14936,nokia_c6_00_ver1_subdot1,nokia_c6_00_ver1,Nokia,C6-00,,NULL,NULL,NULL,5,0,0,0,5,0,0,Symbian OS,9.4,2010_april,Nokia BrowserNG
14936,nokia_c6_00_ver1_subdot1,nokia_c6_00_ver1,Nokia,C6-00,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,Symbian OS,9.4,2010_april,Nokia BrowserNG
14937,htc_desire_z_ver1_suban23,htc_desire_z_ver1,HTC,Desire Z,,11,5,WAPPIN>SMS_WAP,1,0,0,0,1,1,1,Android,2.3,2011_april,Android Webkit
14937,htc_desire_z_ver1_suban23,htc_desire_z_ver1,HTC,Desire Z,,16,NULL,GooglePlay,4,0,0,0,4,0,0,Android,2.3,2011_april,Android Webkit
14937,htc_desire_z_ver1_suban23,htc_desire_z_ver1,HTC,Desire Z,,NULL,NULL,NULL,4,0,0,0,4,0,0,Android,2.3,2011_april,Android Webkit
14937,htc_desire_z_ver1_suban23,htc_desire_z_ver1,HTC,Desire Z,,11,NULL,WAPPIN,4,0,0,0,4,0,0,Android,2.3,2011_april,Android Webkit
14939,htc_salsa_ver1_subc510b,htc_salsa_ver1,HTC,Salsa,,11,NULL,WAPPIN,1,0,0,0,1,0,0,Android,2.3,2011_june,Android Webkit
14944,htc_salsa_ver1_subc510b_subua,htc_salsa_ver1_subc510b,HTC,Salsa,,16,NULL,GooglePlay,1,0,0,0,1,0,0,Android,2.3,2011_june,Android Webkit
14944,htc_salsa_ver1_subc510b_subua,htc_salsa_ver1_subc510b,HTC,Salsa,,11,NULL,WAPPIN,2,0,0,0,2,0,0,Android,2.3,2011_june,Android Webkit
14971,nokia_c3_00_ver1_subovibrsr,nokia_c3_00_ver1,Nokia,C3-00,,9,NULL,JAVA_APP,1,0,0,0,1,0,0,,,2011_august,Nokia Proxy Browser
14971,nokia_c3_00_ver1_subovibrsr,nokia_c3_00_ver1,Nokia,C3-00,,NULL,NULL,NULL,13,0,0,0,13,0,0,,,2011_august,Nokia Proxy Browser
14971,nokia_c3_00_ver1_subovibrsr,nokia_c3_00_ver1,Nokia,C3-00,,3,NULL,CLICKTAG,10,0,0,0,10,0,0,,,2011_august,Nokia Proxy Browser
14972,htc_sensation_ver1_suban234,htc_sensation_ver1,HTC,Z710,Sensation,16,NULL,GooglePlay,1,0,0,0,1,0,0,Android,2.3,2011_june,Android Webkit
14972,htc_sensation_ver1_suban234,htc_sensation_ver1,HTC,Z710,Sensation,11,NULL,WAPPIN,1,0,0,0,1,0,0,Android,2.3,2011_june,Android Webkit
14975,apple_ipod_touch_ver4_3_4,apple_ipod_touch_ver4_3_3,Apple,iPod Touch,,11,NULL,WAPPIN,1,0,0,0,1,0,0,iPhone OS,4.3.4,2011_april,Safari
14976,apple_iphone_ver4_3_4,apple_iphone_ver4_3_3,Apple,iPhone,,10,NULL,LINKPIN,1,0,0,0,1,0,0,iPhone OS,4.3.4,2011_april,Safari
14976,apple_iphone_ver4_3_4,apple_iphone_ver4_3_3,Apple,iPhone,,11,NULL,WAPPIN,32,0,0,0,32,0,0,iPhone OS,4.3.4,2011_april,Safari
14977,apple_ipad_ver1_sub435,apple_ipad_ver1_sub432,Apple,iPad,,11,NULL,WAPPIN,143,0,0,0,143,0,0,iPhone OS,4.3.5,2011_may,Safari
14978,apple_ipod_touch_ver4_3_5,apple_ipod_touch_ver4_3_4,Apple,iPod Touch,,11,NULL,WAPPIN,26,0,0,0,26,0,0,iPhone OS,4.3.5,2011_april,Safari
14979,apple_iphone_ver4_3_5,apple_iphone_ver4_3_4,Apple,iPhone,,10,10,LINKPIN,2,0,0,0,2,2,2,iPhone OS,4.3.5,2011_april,Safari
14979,apple_iphone_ver4_3_5,apple_iphone_ver4_3_4,Apple,iPhone,,11,NULL,WAPPIN,218,0,0,0,218,7,0,iPhone OS,4.3.5,2011_april,Safari
14979,apple_iphone_ver4_3_5,apple_iphone_ver4_3_4,Apple,iPhone,,10,NULL,LINKPIN,4,0,0,0,4,0,0,iPhone OS,4.3.5,2011_april,Safari
14979,apple_iphone_ver4_3_5,apple_iphone_ver4_3_4,Apple,iPhone,,11,11,WAPPIN,2,0,0,0,2,2,2,iPhone OS,4.3.5,2011_april,Safari
14980,samsung_gt_i5500_ver1_suban22,samsung_gt_i5500_ver1,Samsung,GT-i5500,Galaxy 5,11,NULL,WAPPIN,6,0,0,0,6,0,0,Android,2.2,2010_july,Android Webkit
14980,samsung_gt_i5500_ver1_suban22,samsung_gt_i5500_ver1,Samsung,GT-i5500,Galaxy 5,16,NULL,GooglePlay,4,0,0,0,4,0,0,Android,2.2,2010_july,Android Webkit
14985,samsung_sgh_i997_ver1_subua23rom,samsung_sgh_i997_ver1,Samsung,SGH-I997,Infuse,10,10,LINKPIN,1,0,0,0,1,1,1,Android,2.3,2011_june,Android Webkit
14985,samsung_sgh_i997_ver1_subua23rom,samsung_sgh_i997_ver1,Samsung,SGH-I997,Infuse,11,NULL,WAPPIN,182,0,0,0,182,6,0,Android,2.3,2011_june,Android Webkit
14985,samsung_sgh_i997_ver1_subua23rom,samsung_sgh_i997_ver1,Samsung,SGH-I997,Infuse,16,NULL,GooglePlay,62,0,0,0,62,0,0,Android,2.3,2011_june,Android Webkit
14985,samsung_sgh_i997_ver1_subua23rom,samsung_sgh_i997_ver1,Samsung,SGH-I997,Infuse,10,NULL,LINKPIN,7,0,0,0,7,2,0,Android,2.3,2011_june,Android Webkit
14985,samsung_sgh_i997_ver1_subua23rom,samsung_sgh_i997_ver1,Samsung,SGH-I997,Infuse,11,5,WAPPIN>SMS_WAP,1,0,0,0,1,1,1,Android,2.3,2011_june,Android Webkit
14986,htc_desire_a8181_ver1_suban23,htc_desire_a8181_ver1_suban22,HTC,A8181,Desire,11,NULL,WAPPIN,2,0,0,0,2,0,0,Android,2.3,2010_september,Android Webkit
14986,htc_desire_a8181_ver1_suban23,htc_desire_a8181_ver1_suban22,HTC,A8181,Desire,16,NULL,GooglePlay,1,0,0,0,1,0,0,Android,2.3,2010_september,Android Webkit
14989,verizon_droid_ver1_suban22b,verizon_droid_ver1_suban22,Verizon,Droid,,11,NULL,WAPPIN,3,0,0,0,3,0,0,Android,2.2,2009_october,Android Webkit
14999,htc_sensation_ver1_subz710e_b,htc_sensation_ver1_subz710e,HTC,Z710,Sensation,11,NULL,WAPPIN,5,0,0,0,5,0,0,Android,2.3,2011_june,Android Webkit
14999,htc_sensation_ver1_subz710e_b,htc_sensation_ver1_subz710e,HTC,Z710,Sensation,16,NULL,GooglePlay,3,0,0,0,3,0,0,Android,2.3,2011_june,Android Webkit
15010,nokia_700_ver1_subos53,nokia_700_ver1,Nokia,700,,9,NULL,JAVA_APP,416,0,0,0,416,0,0,Symbian OS,5.3,2011_august,Nokia BrowserNG
15010,nokia_700_ver1_subos53,nokia_700_ver1,Nokia,700,,9,9,JAVA_APP,32,0,0,0,32,32,32,Symbian OS,5.3,2011_august,Nokia BrowserNG
15010,nokia_700_ver1_subos53,nokia_700_ver1,Nokia,700,,NULL,NULL,NULL,734,0,0,0,734,0,0,Symbian OS,5.3,2011_august,Nokia BrowserNG
15011,samsung_nexus_s_ver1_suban236,samsung_nexus_s_ver1_suban233,Google,Nexus S,Samsung Nexus S,16,NULL,GooglePlay,2,0,0,0,2,0,0,Android,2.3,2010_November,Android Webkit
15011,samsung_nexus_s_ver1_suban236,samsung_nexus_s_ver1_suban233,Google,Nexus S,Samsung Nexus S,11,NULL,WAPPIN,4,0,0,0,4,1,0,Android,2.3,2010_November,Android Webkit
15015,lg_p525_ver1,lg_generic_obigo_q7,LG,LG-P525,,3,NULL,CLICKTAG,3,0,0,0,3,0,0,,,2011_september,Teleca-Obigo
15020,mot_droid_bionic_ver1,generic_android_ver2_3,Motorola,xt875,Droid Bionic,11,NULL,WAPPIN,2,0,0,0,2,0,0,Android,2.3.4,2011_september,Android Webkit
15024,huawei_u8650_ver1,generic_android_ver2_3,Huawei,U8650,,16,NULL,GooglePlay,3,0,0,0,3,0,0,Android,2.3,2011_september,Android Webkit
15024,huawei_u8650_ver1,generic_android_ver2_3,Huawei,U8650,,11,NULL,WAPPIN,4,0,0,0,4,0,0,Android,2.3,2011_september,Android Webkit
15026,htc_wildfire_s_ver1_suborange,htc_wildfire_s_ver1,HTC,A510,Wildfire S,11,NULL,WAPPIN,1,0,0,0,1,0,0,Android,2.3,2011_may,Android Webkit
15028,htc_wildfire_ver1_subua3333froyo,htc_wildfire_ver1,HTC,A3333,Wildfire,11,NULL,WAPPIN,87,0,0,0,87,2,0,Android,2.2,2011_september,Android Webkit
15028,htc_wildfire_ver1_subua3333froyo,htc_wildfire_ver1,HTC,A3333,Wildfire,10,NULL,LINKPIN,1,0,0,0,1,0,0,Android,2.2,2011_september,Android Webkit
15028,htc_wildfire_ver1_subua3333froyo,htc_wildfire_ver1,HTC,A3333,Wildfire,11,11,WAPPIN,1,0,0,0,1,1,1,Android,2.2,2011_september,Android Webkit
15028,htc_wildfire_ver1_subua3333froyo,htc_wildfire_ver1,HTC,A3333,Wildfire,16,NULL,GooglePlay,28,0,0,0,28,0,0,Android,2.2,2011_september,Android Webkit
15028,htc_wildfire_ver1_subua3333froyo,htc_wildfire_ver1,HTC,A3333,Wildfire,16,16,GooglePlay,1,0,0,0,1,1,1,Android,2.2,2011_september,Android Webkit
15037,nokia_701_ver1,nokia_generic_symbian_belle,Nokia,701,,NULL,NULL,NULL,657,0,0,0,657,0,0,Symbian OS,Belle,2011_august,Nokia BrowserNG
15037,nokia_701_ver1,nokia_generic_symbian_belle,Nokia,701,,9,NULL,JAVA_APP,427,0,0,0,427,0,0,Symbian OS,Belle,2011_august,Nokia BrowserNG
15037,nokia_701_ver1,nokia_generic_symbian_belle,Nokia,701,,9,9,JAVA_APP,43,0,0,0,43,43,43,Symbian OS,Belle,2011_august,Nokia BrowserNG
15043,huawei_m860_ver1_suban23,huawei_m860_ver1,Huawei,M860,Ascend,11,NULL,WAPPIN,6,0,0,0,6,0,0,Android,2.3,2009_october,Android Webkit
15043,huawei_m860_ver1_suban23,huawei_m860_ver1,Huawei,M860,Ascend,16,16,GooglePlay,1,0,0,0,1,1,1,Android,2.3,2009_october,Android Webkit
15071,hp_touchpad_android_ver1_subuahp,hp_touchpad_android_ver1,HP,Touchpad,,16,NULL,GooglePlay,7,0,0,0,7,0,0,Android,2.3,2010_November,Android Webkit
15071,hp_touchpad_android_ver1_subuahp,hp_touchpad_android_ver1,HP,Touchpad,,11,NULL,WAPPIN,27,0,0,0,27,2,0,Android,2.3,2010_November,Android Webkit
15071,hp_touchpad_android_ver1_subuahp,hp_touchpad_android_ver1,HP,Touchpad,,9,NULL,JAVA_APP,1,0,0,0,1,0,0,Android,2.3,2010_November,Android Webkit
15071,hp_touchpad_android_ver1_subuahp,hp_touchpad_android_ver1,HP,Touchpad,,NULL,NULL,NULL,4,0,0,0,4,0,0,Android,2.3,2010_November,Android Webkit
15071,hp_touchpad_android_ver1_subuahp,hp_touchpad_android_ver1,HP,Touchpad,,11,11,WAPPIN,1,0,0,0,1,1,1,Android,2.3,2010_November,Android Webkit
15073,hp_touchpad_android_ver1,generic_android_ver2_3,HP,Touchpad,,11,NULL,WAPPIN,2,0,0,0,2,0,0,Android,2.3,2010_November,Android Webkit
15076,barnesandnoble_nook_tablet_ver1_subuanook250,barnesandnoble_nook_tablet_ver1,Barnes and Noble,BNTV250,NOOK Tablet,11,NULL,WAPPIN,1,0,0,0,1,0,0,Android,2.3,2011_november,Android Webkit
15086,sonyericsson_mk16i_ver1_subuaa,sonyericsson_mk16i_ver1,Generic,Android 2.3,Xperia Pro,11,NULL,WAPPIN,31,0,0,0,31,3,0,Android,2.3,2010_November,Android Webkit
15086,sonyericsson_mk16i_ver1_subuaa,sonyericsson_mk16i_ver1,Generic,Android 2.3,Xperia Pro,10,NULL,LINKPIN,1,0,0,0,1,0,0,Android,2.3,2010_November,Android Webkit
15086,sonyericsson_mk16i_ver1_subuaa,sonyericsson_mk16i_ver1,Generic,Android 2.3,Xperia Pro,16,NULL,GooglePlay,13,0,0,0,13,0,0,Android,2.3,2010_November,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,3,NULL,CLICKTAG,10,0,0,0,10,1,0,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,11,10,WAPPIN>LINKPIN,77,0,0,0,77,77,77,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,16,16,GooglePlay,569,0,0,0,569,569,569,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,10,NULL,LINKPIN,1203,0,0,0,1203,213,0,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,16,5,GooglePlay>SMS_WAP,1,0,0,0,1,1,1,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,3,16,CLICKTAG>GooglePlay,1,0,0,0,1,1,1,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,11,NULL,WAPPIN,50754,0,0,0,50754,1535,0,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,5,NULL,SMS_WAP,5,0,0,0,5,0,0,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,10,5,LINKPIN>SMS_WAP,14,0,0,0,14,14,14,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,11,3,WAPPIN>CLICKTAG,1,0,0,0,1,1,1,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,11,6,WAPPIN>SMS_DIRECT,4,0,0,0,4,4,4,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,11,16,WAPPIN>GooglePlay,59,0,0,0,59,59,59,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,16,10,GooglePlay>LINKPIN,2,0,0,0,2,2,2,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,10,10,LINKPIN,33,0,0,0,33,33,33,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,10,16,LINKPIN>GooglePlay,7,0,0,0,7,7,7,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,11,5,WAPPIN>SMS_WAP,71,0,0,0,71,71,71,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,11,11,WAPPIN,115,0,0,0,115,115,115,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,16,NULL,GooglePlay,22533,0,0,0,22533,4,0,Android,2.3.4,2011_september,Android Webkit
15094,mot_droid_bionic_ver1_sub2,mot_droid_bionic_ver1,Motorola,xt875,Droid Bionic,NULL,NULL,NULL,58,0,0,0,58,0,0,Android,2.3.4,2011_september,Android Webkit
15103,acer_iconia_tab_a100_ver1_suban32,acer_iconia_tab_a100_ver1,Acer,A100,Vangogh,16,NULL,GooglePlay,11,0,0,0,11,0,0,Android,3.2,2011_october,Android Webkit
15103,acer_iconia_tab_a100_ver1_suban32,acer_iconia_tab_a100_ver1,Acer,A100,Vangogh,11,NULL,WAPPIN,25,0,0,0,25,0,0,Android,3.2,2011_october,Android Webkit
15103,acer_iconia_tab_a100_ver1_suban32,acer_iconia_tab_a100_ver1,Acer,A100,Vangogh,10,NULL,LINKPIN,1,0,0,0,1,0,0,Android,3.2,2011_october,Android Webkit
15104,acer_iconia_tab_a101_ver1,acer_iconia_tab_a100_ver1,Acer,A101,Vangogh,16,NULL,GooglePlay,1,0,0,0,1,0,0,Android,3.2,2011_october,Android Webkit
15105,apple_iphone_ver5,apple_iphone_ver4,Apple,iPhone,,10,NULL,LINKPIN,25,0,0,0,25,6,0,iPhone OS,5,2011_october,Safari
15105,apple_iphone_ver5,apple_iphone_ver4,Apple,iPhone,,11,NULL,WAPPIN,1042,0,0,0,1042,34,0,iPhone OS,5,2011_october,Safari
15105,apple_iphone_ver5,apple_iphone_ver4,Apple,iPhone,,11,11,WAPPIN,1,0,0,0,1,1,1,iPhone OS,5,2011_october,Safari
15106,sonyericsson_lt18i_ver1_subuaa,sonyericsson_lt18i_ver1,SonyEricsson,LT18a,Xperia Arc,3,3,CLICKTAG,10,0,0,0,10,10,10,Android,2.3,2011_september,Android Webkit
15106,sonyericsson_lt18i_ver1_subuaa,sonyericsson_lt18i_ver1,SonyEricsson,LT18a,Xperia Arc,3,6,CLICKTAG>SMS_DIRECT,1,0,0,0,1,1,1,Android,2.3,2011_september,Android Webkit
15106,sonyericsson_lt18i_ver1_subuaa,sonyericsson_lt18i_ver1,SonyEricsson,LT18a,Xperia Arc,16,NULL,GooglePlay,1,0,0,0,1,0,0,Android,2.3,2011_september,Android Webkit
15106,sonyericsson_lt18i_ver1_subuaa,sonyericsson_lt18i_ver1,SonyEricsson,LT18a,Xperia Arc,NULL,NULL,NULL,535,0,0,0,535,0,0,Android,2.3,2011_september,Android Webkit
15106,sonyericsson_lt18i_ver1_subuaa,sonyericsson_lt18i_ver1,SonyEricsson,LT18a,Xperia Arc,3,NULL,CLICKTAG,187,0,0,0,187,0,0,Android,2.3,2011_september,Android Webkit
15107,apple_ipod_touch_ver5,apple_ipod_touch_ver4,Apple,iPod Touch,,11,NULL,WAPPIN,922,0,0,0,922,36,0,iPhone OS,5,2011_october,Safari
15107,apple_ipod_touch_ver5,apple_ipod_touch_ver4,Apple,iPod Touch,,11,11,WAPPIN,2,0,0,0,2,2,2,iPhone OS,5,2011_october,Safari
15107,apple_ipod_touch_ver5,apple_ipod_touch_ver4,Apple,iPod Touch,,10,NULL,LINKPIN,24,0,0,0,24,3,0,iPhone OS,5,2011_october,Safari
15107,apple_ipod_touch_ver5,apple_ipod_touch_ver4,Apple,iPod Touch,,11,5,WAPPIN>SMS_WAP,3,0,0,0,3,3,3,iPhone OS,5,2011_october,Safari
15109,htc_wildfire_s_ver1_subua2,htc_wildfire_s_ver1,HTC,A510,Wildfire S,16,NULL,GooglePlay,3,0,0,0,3,0,0,Android,2.3,2011_may,Android Webkit
15109,htc_wildfire_s_ver1_subua2,htc_wildfire_s_ver1,HTC,A510,Wildfire S,11,NULL,WAPPIN,6,0,0,0,6,0,0,Android,2.3,2011_may,Android Webkit
15127,nokia_lumia_800_ver1,generic_ms_nokia_phone_os7_5,Nokia,Lumia 800,,NULL,NULL,NULL,71,0,0,0,71,0,0,Windows Phone OS,7.5,2011_october,IEMobile
15127,nokia_lumia_800_ver1,generic_ms_nokia_phone_os7_5,Nokia,Lumia 800,,3,NULL,CLICKTAG,11,0,0,0,11,0,0,Windows Phone OS,7.5,2011_october,IEMobile
15129,blackberry9360_ver1,blackberry_generic_ver7,RIM,BlackBerry 9360,Curve,NULL,NULL,NULL,14,0,0,0,14,0,0,RIM OS,7,2011_october,BlackBerry
15129,blackberry9360_ver1,blackberry_generic_ver7,RIM,BlackBerry 9360,Curve,3,NULL,CLICKTAG,3,0,0,0,3,0,0,RIM OS,7,2011_october,BlackBerry
15131,htc_sensation_ver1_subuauscore,htc_sensation_ver1,HTC,Z710,Sensation,11,NULL,WAPPIN,10,0,0,0,10,0,0,Android,2.3,2011_june,Android Webkit
15131,htc_sensation_ver1_subuauscore,htc_sensation_ver1,HTC,Z710,Sensation,16,NULL,GooglePlay,5,0,0,0,5,0,0,Android,2.3,2011_june,Android Webkit
15132,samsung_galaxy_nexus_ver1,generic_android_ver4,Samsung,Galaxy Nexus,,NULL,NULL,NULL,18,0,0,0,18,0,0,Android,4,2011_october,Android Webkit
15132,samsung_galaxy_nexus_ver1,generic_android_ver4,Samsung,Galaxy Nexus,,3,NULL,CLICKTAG,8,0,0,0,8,0,0,Android,4,2011_october,Android Webkit
15133,samsung_gt_s5660_ver1_suban23,samsung_gt_s5660_ver1,Samsung,GT-S5660,Galaxy Gio,16,NULL,GooglePlay,4,0,0,0,4,0,0,Android,2.3.5,2011_october,Android Webkit
15133,samsung_gt_s5660_ver1_suban23,samsung_gt_s5660_ver1,Samsung,GT-S5660,Galaxy Gio,11,NULL,WAPPIN,7,0,0,0,7,0,0,Android,2.3.5,2011_october,Android Webkit
15136,samsung_gt_s5830_ver1_suban235,samsung_gt_s5830_ver1_suban233,Samsung,GT-S5830,Galaxy Ace,11,NULL,WAPPIN,3,0,0,0,3,0,0,Android,2.3.5,2011_october,Android Webkit
15137,samsung_gt_i9001_ver1_suban235,samsung_gt_i9001_ver1,Samsung,GT-I9001,,11,NULL,WAPPIN,11,0,0,0,11,0,0,Android,2.3.5,2011_june,Android Webkit
15137,samsung_gt_i9001_ver1_suban235,samsung_gt_i9001_ver1,Samsung,GT-I9001,,16,NULL,GooglePlay,3,0,0,0,3,0,0,Android,2.3.5,2011_june,Android Webkit
15140,google_ice_cream_sandwich_ver1,generic_android_ver4,Google,Ice Cream Sandwich,,10,NULL,LINKPIN,2,0,0,0,2,0,0,Android,4,2011_october,Android Webkit
15140,google_ice_cream_sandwich_ver1,generic_android_ver4,Google,Ice Cream Sandwich,,16,NULL,GooglePlay,5,0,0,0,5,0,0,Android,4,2011_october,Android Webkit
15140,google_ice_cream_sandwich_ver1,generic_android_ver4,Google,Ice Cream Sandwich,,11,NULL,WAPPIN,17,0,0,0,17,0,0,Android,4,2011_october,Android Webkit
15153,motorola_xt500_ver1,generic_android_ver2_1,Motorola,XT500,,11,NULL,WAPPIN,2,0,0,0,2,0,0,Android,2.1,2009_october,Android Webkit
15162,huawei_007hw_ver1,generic_android_ver2_3,Huawei,007HW,Vision 007HW for Softbank,10,10,LINKPIN,1,0,0,0,1,1,1,Android,2.3.4,2010_November,Android Webkit
15162,huawei_007hw_ver1,generic_android_ver2_3,Huawei,007HW,Vision 007HW for Softbank,16,NULL,GooglePlay,66,0,0,0,66,0,0,Android,2.3.4,2010_November,Android Webkit
15162,huawei_007hw_ver1,generic_android_ver2_3,Huawei,007HW,Vision 007HW for Softbank,11,NULL,WAPPIN,138,0,0,0,138,2,0,Android,2.3.4,2010_November,Android Webkit
15162,huawei_007hw_ver1,generic_android_ver2_3,Huawei,007HW,Vision 007HW for Softbank,11,11,WAPPIN,1,0,0,0,1,1,1,Android,2.3.4,2010_November,Android Webkit
15162,huawei_007hw_ver1,generic_android_ver2_3,Huawei,007HW,Vision 007HW for Softbank,3,NULL,CLICKTAG,4,0,0,0,4,0,0,Android,2.3.4,2010_November,Android Webkit
15162,huawei_007hw_ver1,generic_android_ver2_3,Huawei,007HW,Vision 007HW for Softbank,NULL,NULL,NULL,20,0,0,0,20,0,0,Android,2.3.4,2010_November,Android Webkit
15162,huawei_007hw_ver1,generic_android_ver2_3,Huawei,007HW,Vision 007HW for Softbank,10,NULL,LINKPIN,10,0,0,0,10,1,0,Android,2.3.4,2010_November,Android Webkit
15162,huawei_007hw_ver1,generic_android_ver2_3,Huawei,007HW,Vision 007HW for Softbank,11,5,WAPPIN>SMS_WAP,1,0,0,0,1,1,1,Android,2.3.4,2010_November,Android Webkit
15165,nec_n01d_ver1,generic_android_ver2_3,NEC,N-01D,MEDIAS PP N-01D for DoCoMo,11,NULL,WAPPIN,94,0,0,0,94,4,0,Android,2.3.5,2010_November,Android Webkit
15165,nec_n01d_ver1,generic_android_ver2_3,NEC,N-01D,MEDIAS PP N-01D for DoCoMo,16,NULL,GooglePlay,38,0,0,0,38,0,0,Android,2.3.5,2010_November,Android Webkit
15165,nec_n01d_ver1,generic_android_ver2_3,NEC,N-01D,MEDIAS PP N-01D for DoCoMo,10,NULL,LINKPIN,6,0,0,0,6,2,0,Android,2.3.5,2010_November,Android Webkit
15166,samsung_nexus_s_ver1_suban233_subua1,samsung_nexus_s_ver1_suban233,Google,Nexus S,Samsung Nexus S,16,NULL,GooglePlay,1,0,0,0,1,0,0,Android,2.3,2010_November,Android Webkit
15168,fujitsu_t01d_ver1,generic_android_ver2_3,Fujitsu Toshiba,T-01D,REGZA Phone T-01D for DoCoMo,11,NULL,WAPPIN,2,0,0,0,2,0,0,Android,2.3.5,2010_November,Android Webkit
15168,fujitsu_t01d_ver1,generic_android_ver2_3,Fujitsu Toshiba,T-01D,REGZA Phone T-01D for DoCoMo,16,NULL,GooglePlay,1,0,0,0,1,0,0,Android,2.3.5,2010_November,Android Webkit
15170,huawei_s42hw_ver1,generic_android_ver2_3,Huawei,S42HW,smart bar S42HW for emobile,11,NULL,WAPPIN,1,0,0,0,1,0,0,Android,2.3.4,2010_November,Android Webkit
15175,panasonic_101p_ver1,generic_android_ver2_3,Panasonic,101P,LUMIX Phone 101P for Softbank,11,10,WAPPIN>LINKPIN,1,0,0,0,1,1,1,Android,2.3.5,2010_November,Android Webkit
15175,panasonic_101p_ver1,generic_android_ver2_3,Panasonic,101P,LUMIX Phone 101P for Softbank,10,NULL,LINKPIN,1,0,0,0,1,0,0,Android,2.3.5,2010_November,Android Webkit
15175,panasonic_101p_ver1,generic_android_ver2_3,Panasonic,101P,LUMIX Phone 101P for Softbank,16,NULL,GooglePlay,47,0,0,0,47,0,0,Android,2.3.5,2010_November,Android Webkit
15175,panasonic_101p_ver1,generic_android_ver2_3,Panasonic,101P,LUMIX Phone 101P for Softbank,11,NULL,WAPPIN,127,0,0,0,127,5,0,Android,2.3.5,2010_November,Android Webkit
15179,samsung_sc03d_ver1,generic_android_ver2_3,Samsung,SC-03D,GALAXY S II LTE SC-03D for DoCoMo,11,NULL,WAPPIN,2,0,0,0,2,0,0,Android,2.3.6,2010_November,Android Webkit
15179,samsung_sc03d_ver1,generic_android_ver2_3,Samsung,SC-03D,GALAXY S II LTE SC-03D for DoCoMo,16,NULL,GooglePlay,3,0,0,0,3,0,0,Android,2.3.6,2010_November,Android Webkit
15184,htc_desirehd_ver1_suba9191,htc_desirehd_ver1,HTC,A9191,Desire HD,16,NULL,GooglePlay,19,0,0,0,19,0,0,Android,2.2,2009_october,Android Webkit
15184,htc_desirehd_ver1_suba9191,htc_desirehd_ver1,HTC,A9191,Desire HD,11,NULL,WAPPIN,38,0,0,0,38,0,0,Android,2.2,2009_october,Android Webkit
